risk_rank,store_id,product_id,product_name,category,supplier_id,supplier_name,quantity_on_hand,reorder_point,quantity_on_order,avg_daily_demand,days_of_stock_remaining,avg_actual_lead_time_days,calculated_on_time_rate,expected_replenishment_days,risk_score,is_out_of_stock,needs_reorder
3074,S010,P0001,Electronics - Laptops #1,Electronics,SUP001,Supplier 1 Ltd,28.0,10.0,0.0,0.0,inf,20.644736842105264,0.0,2064.4736842105262,-inf,false,false
3075,S009,P0177,Groceries - Meat #177,Groceries,SUP020,Supplier 20 Ltd,8.0,34.0,102.0,0.0,inf,19.015544041450777,0.0,1901.5544041450778,-inf,false,true
3076,S011,P0139,Home Goods - Furniture #139,Home Goods,SUP006,Supplier 6 Ltd,22.0,16.0,0.0,0.0,inf,20.391666666666666,0.0,2039.1666666666665,-inf,false,false
3077,S011,P0140,Home Goods - Bedding #140,Home Goods,SUP001,Supplier 1 Ltd,34.0,14.0,0.0,0.0,inf,20.644736842105264,0.0,2064.4736842105262,-inf,false,false
3078,S011,P0141,Home Goods - Bedding #141,Home Goods,SUP009,Supplier 9 Ltd,32.0,11.0,0.0,0.0,inf,14.90990990990991,0.0,1490.990990990991,-inf,false,false
3079,S011,P0142,Home Goods - Bedding #142,Home Goods,SUP010,Supplier 10 Ltd,36.0,16.0,0.0,0.0,inf,11.18421052631579,0.0,1118.421052631579,-inf,false,false
3080,S011,P0144,Home Goods - Bedding #144,Home Goods,SUP005,Supplier 5 Ltd,26.0,17.0,0.0,0.0,inf,20.15841584158416,0.0,2015.8415841584158,-inf,false,false
3081,S011,P0145,Home Goods - Kitchenware #145,Home Goods,SUP010,Supplier 10 Ltd,29.0,18.0,0.0,0.0,inf,11.18421052631579,0.0,1118.421052631579,-inf,false,false
3082,S011,P0147,Home Goods - Furniture #147,Home Goods,SUP024,Supplier 24 Ltd,43.0,15.0,0.0,0.0,inf,15.845528455284551,0.0,1584.552845528455,-inf,false,false
3083,S011,P0150,Home Goods - Bedding #150,Home Goods,SUP017,Supplier 17 Ltd,35.0,12.0,0.0,0.0,inf,15.206185567010309,0.0,1520.618556701031,-inf,false,false
3084,S011,P0153,Groceries - Dairy #153,Groceries,SUP003,Supplier 3 Ltd,109.0,40.0,0.0,0.0,inf,18.6242774566474,0.0,1862.4277456647399,-inf,false,false
3085,S011,P0154,Groceries - Produce #154,Groceries,SUP022,Supplier 22 Ltd,62.0,31.0,0.0,0.0,inf,14.748603351955309,0.0,1474.8603351955308,-inf,false,false
3086,S011,P0158,Groceries - Produce #158,Groceries,SUP020,Supplier 20 Ltd,16.0,33.0,99.0,0.0,inf,19.015544041450777,0.0,1901.5544041450778,-inf,false,true
3087,S010,P0151,Groceries - Dairy #151,Groceries,SUP002,Supplier 2 Ltd,76.0,33.0,0.0,0.0,inf,14.973684210526317,0.0,1497.3684210526317,-inf,false,false
3088,S011,P0160,Groceries - Meat #160,Groceries,SUP030,Supplier 30 Ltd,54.0,36.0,0.0,0.0,inf,15.030534351145038,0.0,1503.0534351145038,-inf,false,false
3089,S011,P0162,Groceries - Meat #162,Groceries,SUP008,Supplier 8 Ltd,52.0,20.0,0.0,0.0,inf,11.265432098765432,0.0,1126.5432098765432,-inf,false,false
3090,S011,P0163,Groceries - Meat #163,Groceries,SUP013,Supplier 13 Ltd,74.0,35.0,0.0,0.0,inf,21.801136363636363,0.0,2180.1136363636365,-inf,false,false
3091,S011,P0165,Groceries - Meat #165,Groceries,SUP015,Supplier 15 Ltd,78.0,27.0,0.0,0.0,inf,14.352380952380951,0.0,1435.2380952380952,-inf,false,false
3092,S011,P0167,Groceries - Produce #167,Groceries,SUP001,Supplier 1 Ltd,89.0,33.0,0.0,0.0,inf,20.644736842105264,0.0,2064.4736842105262,-inf,false,false
3093,S011,P0169,Groceries - Produce #169,Groceries,SUP003,Supplier 3 Ltd,90.0,40.0,0.0,0.0,inf,18.6242774566474,0.0,1862.4277456647399,-inf,false,false
3094,S011,P0170,Groceries - Dairy #170,Groceries,SUP017,Supplier 17 Ltd,44.0,27.0,0.0,0.0,inf,15.206185567010309,0.0,1520.618556701031,-inf,false,false
3095,S011,P0173,Groceries - Produce #173,Groceries,SUP029,Supplier 29 Ltd,74.0,39.0,0.0,0.0,inf,16.932960893854748,0.0,1693.2960893854747,-inf,false,false
3096,S011,P0175,Groceries - Meat #175,Groceries,SUP006,Supplier 6 Ltd,12.0,33.0,99.0,0.0,inf,20.391666666666666,0.0,2039.1666666666665,-inf,false,true
3097,S011,P0177,Groceries - Meat #177,Groceries,SUP020,Supplier 20 Ltd,20.0,23.0,69.0,0.0,inf,19.015544041450777,0.0,1901.5544041450778,-inf,false,true
3098,S011,P0178,Groceries - Produce #178,Groceries,SUP022,Supplier 22 Ltd,97.0,39.0,0.0,0.0,inf,14.748603351955309,0.0,1474.8603351955308,-inf,false,false
3099,S011,P0179,Groceries - Meat #179,Groceries,SUP030,Supplier 30 Ltd,102.0,39.0,0.0,0.0,inf,15.030534351145038,0.0,1503.0534351145038,-inf,false,false
3100,S011,P0159,Groceries - Produce #159,Groceries,SUP014,Supplier 14 Ltd,30.0,29.0,0.0,0.0,inf,17.80952380952381,0.0,1780.952380952381,-inf,false,false
3101,S011,P0102,Home Goods - Kitchenware #102,Home Goods,SUP008,Supplier 8 Ltd,27.0,20.0,0.0,0.0,inf,11.265432098765432,0.0,1126.5432098765432,-inf,false,false
3102,S011,P0103,Home Goods - Furniture #103,Home Goods,SUP011,Supplier 11 Ltd,24.0,15.0,0.0,0.0,inf,20.4,0.0,2039.9999999999998,-inf,false,false
3103,S011,P0106,Home Goods - Kitchenware #106,Home Goods,SUP001,Supplier 1 Ltd,3.0,16.0,48.0,0.0,inf,20.644736842105264,0.0,2064.4736842105262,-inf,false,true
3104,S011,P0107,Home Goods - Furniture #107,Home Goods,SUP023,Supplier 23 Ltd,19.0,20.0,60.0,0.0,inf,4.847619047619047,0.0,484.7619047619047,-inf,false,true
3105,S011,P0108,Home Goods - Furniture #108,Home Goods,SUP008,Supplier 8 Ltd,56.0,19.0,0.0,0.0,inf,11.265432098765432,0.0,1126.5432098765432,-inf,false,false
3106,S011,P0109,Home Goods - Furniture #109,Home Goods,SUP029,Supplier 29 Ltd,55.0,20.0,0.0,0.0,inf,16.932960893854748,0.0,1693.2960893854747,-inf,false,false
3107,S011,P0110,Home Goods - Furniture #110,Home Goods,SUP028,Supplier 28 Ltd,26.0,14.0,0.0,0.0,inf,20.16793893129771,0.0,2016.7938931297708,-inf,false,false
3108,S011,P0113,Home Goods - Bedding #113,Home Goods,SUP007,Supplier 7 Ltd,16.0,20.0,60.0,0.0,inf,16.917241379310344,0.0,1691.7241379310344,-inf,false,true
3109,S011,P0114,Home Goods - Kitchenware #114,Home Goods,SUP024,Supplier 24 Ltd,2.0,17.0,51.0,0.0,inf,15.845528455284551,0.0,1584.552845528455,-inf,false,true
3110,S011,P0115,Home Goods - Bedding #115,Home Goods,SUP008,Supplier 8 Ltd,9.0,19.0,57.0,0.0,inf,11.265432098765432,0.0,1126.5432098765432,-inf,false,true
3111,S011,P0117,Home Goods - Bedding #117,Home Goods,SUP007,Supplier 7 Ltd,30.0,20.0,0.0,0.0,inf,16.917241379310344,0.0,1691.7241379310344,-inf,false,false
3112,S011,P0138,Home Goods - Bedding #138,Home Goods,SUP029,Supplier 29 Ltd,11.0,10.0,0.0,0.0,inf,16.932960893854748,0.0,1693.2960893854747,-inf,false,false
3113,S011,P0120,Home Goods - Bedding #120,Home Goods,SUP014,Supplier 14 Ltd,29.0,15.0,0.0,0.0,inf,17.80952380952381,0.0,1780.952380952381,-inf,false,false
3114,S011,P0121,Home Goods - Bedding #121,Home Goods,SUP028,Supplier 28 Ltd,56.0,19.0,0.0,0.0,inf,20.16793893129771,0.0,2016.7938931297708,-inf,false,false
3115,S011,P0122,Home Goods - Furniture #122,Home Goods,SUP022,Supplier 22 Ltd,1.0,11.0,33.0,0.0,inf,14.748603351955309,0.0,1474.8603351955308,-inf,false,true
3116,S011,P0123,Home Goods - Furniture #123,Home Goods,SUP002,Supplier 2 Ltd,23.0,15.0,0.0,0.0,inf,14.973684210526317,0.0,1497.3684210526317,-inf,false,false
3117,S011,P0125,Home Goods - Decor #125,Home Goods,SUP026,Supplier 26 Ltd,36.0,15.0,0.0,0.0,inf,18.36046511627907,0.0,1836.046511627907,-inf,false,false
3118,S011,P0127,Home Goods - Kitchenware #127,Home Goods,SUP007,Supplier 7 Ltd,9.0,14.0,42.0,0.0,inf,16.917241379310344,0.0,1691.7241379310344,-inf,false,true
3119,S011,P0128,Home Goods - Bedding #128,Home Goods,SUP005,Supplier 5 Ltd,8.0,16.0,48.0,0.0,inf,20.15841584158416,0.0,2015.8415841584158,-inf,false,true
3120,S011,P0130,Home Goods - Decor #130,Home Goods,SUP015,Supplier 15 Ltd,16.0,19.0,57.0,0.0,inf,14.352380952380951,0.0,1435.2380952380952,-inf,false,true
3121,S011,P0131,Home Goods - Kitchenware #131,Home Goods,SUP028,Supplier 28 Ltd,44.0,17.0,0.0,0.0,inf,20.16793893129771,0.0,2016.7938931297708,-inf,false,false
3122,S011,P0132,Home Goods - Furniture #132,Home Goods,SUP015,Supplier 15 Ltd,13.0,12.0,0.0,0.0,inf,14.352380952380951,0.0,1435.2380952380952,-inf,false,false
3123,S011,P0133,Home Goods - Furniture #133,Home Goods,SUP002,Supplier 2 Ltd,35.0,13.0,0.0,0.0,inf,14.973684210526317,0.0,1497.3684210526317,-inf,false,false
3124,S011,P0134,Home Goods - Furniture #134,Home Goods,SUP003,Supplier 3 Ltd,18.0,11.0,0.0,0.0,inf,18.6242774566474,0.0,1862.4277456647399,-inf,false,false
3125,S011,P0118,Home Goods - Furniture #118,Home Goods,SUP004,Supplier 4 Ltd,33.0,12.0,0.0,0.0,inf,9.350877192982455,0.0,935.0877192982455,-inf,false,false
3126,S012,P0021,Electronics - Laptops #21,Electronics,SUP012,Supplier 12 Ltd,8.0,5.0,0.0,0.0,inf,12.567567567567568,0.0,1256.7567567567569,-inf,false,false
3127,S012,P0022,Electronics - Tablets #22,Electronics,SUP020,Supplier 20 Ltd,12.0,6.0,0.0,0.0,inf,19.015544041450777,0.0,1901.5544041450778,-inf,false,false
3128,S012,P0023,Electronics - Tablets #23,Electronics,SUP026,Supplier 26 Ltd,22.0,10.0,0.0,0.0,inf,18.36046511627907,0.0,1836.046511627907,-inf,false,false
3129,S012,P0024,Electronics - Laptops #24,Electronics,SUP024,Supplier 24 Ltd,17.0,10.0,0.0,0.0,inf,15.845528455284551,0.0,1584.552845528455,-inf,false,false
3130,S012,P0025,Electronics - Accessories #25,Electronics,SUP018,Supplier 18 Ltd,23.0,10.0,0.0,0.0,inf,12.992424242424242,0.0,1299.2424242424242,-inf,false,false
3131,S012,P0026,Electronics - Laptops #26,Electronics,SUP030,Supplier 30 Ltd,15.0,10.0,0.0,0.0,inf,15.030534351145038,0.0,1503.0534351145038,-inf,false,false
3132,S012,P0027,Electronics - Accessories #27,Electronics,SUP003,Supplier 3 Ltd,3.0,5.0,15.0,0.0,inf,18.6242774566474,0.0,1862.4277456647399,-inf,false,true
3133,S012,P0030,Electronics - Phones #30,Electronics,SUP023,Supplier 23 Ltd,15.0,9.0,0.0,0.0,inf,4.847619047619047,0.0,484.7619047619047,-inf,false,false
3134,S012,P0031,Electronics - Laptops #31,Electronics,SUP002,Supplier 2 Ltd,13.0,7.0,0.0,0.0,inf,14.973684210526317,0.0,1497.3684210526317,-inf,false,false
3135,S012,P0032,Electronics - Phones #32,Electronics,SUP025,Supplier 25 Ltd,2.0,7.0,21.0,0.0,inf,20.95,0.0,2095.0,-inf,false,true
3136,S012,P0034,Electronics - Phones #34,Electronics,SUP028,Supplier 28 Ltd,14.0,9.0,0.0,0.0,inf,20.16793893129771,0.0,2016.7938931297708,-inf,false,false
3137,S011,P0181,Groceries - Dairy #181,Groceries,SUP009,Supplier 9 Ltd,56.0,21.0,0.0,0.0,inf,14.90990990990991,0.0,1490.990990990991,-inf,false,false
3138,S012,P0036,Electronics - Tablets #36,Electronics,SUP015,Supplier 15 Ltd,15.0,7.0,0.0,0.0,inf,14.352380952380951,0.0,1435.2380952380952,-inf,false,false
3139,S012,P0037,Electronics - Tablets #37,Electronics,SUP006,Supplier 6 Ltd,8.0,10.0,30.0,0.0,inf,20.391666666666666,0.0,2039.1666666666665,-inf,false,true
3140,S012,P0038,Electronics - Tablets #38,Electronics,SUP012,Supplier 12 Ltd,16.0,10.0,0.0,0.0,inf,12.567567567567568,0.0,1256.7567567567569,-inf,false,false
3141,S012,P0039,Electronics - Phones #39,Electronics,SUP022,Supplier 22 Ltd,5.0,9.0,27.0,0.0,inf,14.748603351955309,0.0,1474.8603351955308,-inf,false,true
3142,S012,P0040,Electronics - Tablets #40,Electronics,SUP023,Supplier 23 Ltd,12.0,6.0,0.0,0.0,inf,4.847619047619047,0.0,484.7619047619047,-inf,false,false
3143,S012,P0041,Electronics - Laptops #41,Electronics,SUP020,Supplier 20 Ltd,28.0,10.0,0.0,0.0,inf,19.015544041450777,0.0,1901.5544041450778,-inf,false,false
3144,S012,P0042,Electronics - Phones #42,Electronics,SUP018,Supplier 18 Ltd,15.0,6.0,0.0,0.0,inf,12.992424242424242,0.0,1299.2424242424242,-inf,false,false
3145,S012,P0044,Electronics - Accessories #44,Electronics,SUP013,Supplier 13 Ltd,2.0,9.0,27.0,0.0,inf,21.801136363636363,0.0,2180.1136363636365,-inf,false,true
3146,S012,P0045,Electronics - Tablets #45,Electronics,SUP030,Supplier 30 Ltd,5.0,7.0,21.0,0.0,inf,15.030534351145038,0.0,1503.0534351145038,-inf,false,true
3147,S012,P0046,Electronics - Phones #46,Electronics,SUP022,Supplier 22 Ltd,5.0,10.0,30.0,0.0,inf,14.748603351955309,0.0,1474.8603351955308,-inf,false,true
3148,S012,P0047,Electronics - Tablets #47,Electronics,SUP027,Supplier 27 Ltd,14.0,5.0,0.0,0.0,inf,21.058823529411764,0.0,2105.8823529411766,-inf,false,false
3149,S012,P0048,Electronics - Laptops #48,Electronics,SUP008,Supplier 8 Ltd,8.0,5.0,0.0,0.0,inf,11.265432098765432,0.0,1126.5432098765432,-inf,false,false
3150,S012,P0035,Electronics - Laptops #35,Electronics,SUP013,Supplier 13 Ltd,4.0,7.0,21.0,0.0,inf,21.801136363636363,0.0,2180.1136363636365,-inf,false,true
3151,S011,P0182,Groceries - Produce #182,Groceries,SUP029,Supplier 29 Ltd,-4.0,25.0,75.0,0.0,inf,16.932960893854748,0.0,1693.2960893854747,-inf,false,true
3152,S011,P0183,Groceries - Produce #183,Groceries,SUP024,Supplier 24 Ltd,4.0,28.0,84.0,0.0,inf,15.845528455284551,0.0,1584.552845528455,-inf,false,true
3153,S011,P0184,Groceries - Dairy #184,Groceries,SUP009,Supplier 9 Ltd,36.0,34.0,0.0,0.0,inf,14.90990990990991,0.0,1490.990990990991,-inf,false,false
3154,S011,P0187,Groceries - Meat #187,Groceries,SUP007,Supplier 7 Ltd,13.0,35.0,105.0,0.0,inf,16.917241379310344,0.0,1691.7241379310344,-inf,false,true
3155,S011,P0191,Groceries - Packaged #191,Groceries,SUP027,Supplier 27 Ltd,10.0,21.0,63.0,0.0,inf,21.058823529411764,0.0,2105.8823529411766,-inf,false,true
3156,S011,P0196,Groceries - Packaged #196,Groceries,SUP018,Supplier 18 Ltd,28.0,20.0,0.0,0.0,inf,12.992424242424242,0.0,1299.2424242424242,-inf,false,false
3157,S011,P0197,Groceries - Packaged #197,Groceries,SUP018,Supplier 18 Ltd,52.0,27.0,0.0,0.0,inf,12.992424242424242,0.0,1299.2424242424242,-inf,false,false
3158,S011,P0198,Groceries - Produce #198,Groceries,SUP004,Supplier 4 Ltd,66.0,34.0,0.0,0.0,inf,9.350877192982455,0.0,935.0877192982455,-inf,false,false
3159,S011,P0199,Groceries - Produce #199,Groceries,SUP029,Supplier 29 Ltd,6.0,21.0,63.0,0.0,inf,16.932960893854748,0.0,1693.2960893854747,-inf,false,true
3160,S012,P0001,Electronics - Laptops #1,Electronics,SUP001,Supplier 1 Ltd,14.0,10.0,0.0,0.0,inf,20.644736842105264,0.0,2064.4736842105262,-inf,false,false
3161,S012,P0002,Electronics - Tablets #2,Electronics,SUP008,Supplier 8 Ltd,3.0,10.0,30.0,0.0,inf,11.265432098765432,0.0,1126.5432098765432,-inf,false,true
3162,S012,P0003,Electronics - Phones #3,Electronics,SUP005,Supplier 5 Ltd,18.0,8.0,0.0,0.0,inf,20.15841584158416,0.0,2015.8415841584158,-inf,false,false
3163,S012,P0020,Electronics - Laptops #20,Electronics,SUP013,Supplier 13 Ltd,2.0,7.0,21.0,0.0,inf,21.801136363636363,0.0,2180.1136363636365,-inf,false,true
3164,S012,P0005,Electronics - Laptops #5,Electronics,SUP019,Supplier 19 Ltd,8.0,10.0,30.0,0.0,inf,4.6767676767676765,0.0,467.6767676767676,-inf,false,true
3165,S012,P0006,Electronics - Accessories #6,Electronics,SUP002,Supplier 2 Ltd,2.0,5.0,15.0,0.0,inf,14.973684210526317,0.0,1497.3684210526317,-inf,false,true
3166,S012,P0007,Electronics - Laptops #7,Electronics,SUP003,Supplier 3 Ltd,20.0,10.0,0.0,0.0,inf,18.6242774566474,0.0,1862.4277456647399,-inf,false,false
3167,S012,P0008,Electronics - Phones #8,Electronics,SUP008,Supplier 8 Ltd,8.0,7.0,0.0,0.0,inf,11.265432098765432,0.0,1126.5432098765432,-inf,false,false
3168,S012,P0009,Electronics - Laptops #9,Electronics,SUP018,Supplier 18 Ltd,9.0,5.0,0.0,0.0,inf,12.992424242424242,0.0,1299.2424242424242,-inf,false,false
3169,S012,P0011,Electronics - Accessories #11,Electronics,SUP008,Supplier 8 Ltd,5.0,8.0,24.0,0.0,inf,11.265432098765432,0.0,1126.5432098765432,-inf,false,true
3170,S012,P0012,Electronics - Accessories #12,Electronics,SUP019,Supplier 19 Ltd,11.0,6.0,0.0,0.0,inf,4.6767676767676765,0.0,467.6767676767676,-inf,false,false
3171,S012,P0013,Electronics - Tablets #13,Electronics,SUP026,Supplier 26 Ltd,3.0,5.0,15.0,0.0,inf,18.36046511627907,0.0,1836.046511627907,-inf,false,true
3172,S012,P0014,Electronics - Laptops #14,Electronics,SUP025,Supplier 25 Ltd,0.0,5.0,15.0,0.0,inf,20.95,0.0,2095.0,-inf,true,true
3173,S012,P0015,Electronics - Phones #15,Electronics,SUP023,Supplier 23 Ltd,26.0,10.0,0.0,0.0,inf,4.847619047619047,0.0,484.7619047619047,-inf,false,false
3174,S012,P0016,Electronics - Accessories #16,Electronics,SUP011,Supplier 11 Ltd,12.0,6.0,0.0,0.0,inf,20.4,0.0,2039.9999999999998,-inf,false,false
3175,S012,P0019,Electronics - Tablets #19,Electronics,SUP004,Supplier 4 Ltd,12.0,10.0,0.0,0.0,inf,9.350877192982455,0.0,935.0877192982455,-inf,false,false
3176,S012,P0004,Electronics - Laptops #4,Electronics,SUP022,Supplier 22 Ltd,17.0,6.0,0.0,0.0,inf,14.748603351955309,0.0,1474.8603351955308,-inf,false,false
3177,S011,P0003,Electronics - Phones #3,Electronics,SUP005,Supplier 5 Ltd,23.0,10.0,0.0,0.0,inf,20.15841584158416,0.0,2015.8415841584158,-inf,false,false
3178,S011,P0004,Electronics - Laptops #4,Electronics,SUP022,Supplier 22 Ltd,8.0,8.0,24.0,0.0,inf,14.748603351955309,0.0,1474.8603351955308,-inf,false,true
3179,S011,P0005,Electronics - Laptops #5,Electronics,SUP019,Supplier 19 Ltd,14.0,8.0,0.0,0.0,inf,4.6767676767676765,0.0,467.6767676767676,-inf,false,false
3180,S011,P0006,Electronics - Accessories #6,Electronics,SUP002,Supplier 2 Ltd,27.0,9.0,0.0,0.0,inf,14.973684210526317,0.0,1497.3684210526317,-inf,false,false
3181,S011,P0007,Electronics - Laptops #7,Electronics,SUP003,Supplier 3 Ltd,12.0,7.0,0.0,0.0,inf,18.6242774566474,0.0,1862.4277456647399,-inf,false,false
3182,S011,P0008,Electronics - Phones #8,Electronics,SUP008,Supplier 8 Ltd,20.0,7.0,0.0,0.0,inf,11.265432098765432,0.0,1126.5432098765432,-inf,false,false
3183,S011,P0009,Electronics - Laptops #9,Electronics,SUP018,Supplier 18 Ltd,15.0,10.0,0.0,0.0,inf,12.992424242424242,0.0,1299.2424242424242,-inf,false,false
3184,S011,P0011,Electronics - Accessories #11,Electronics,SUP008,Supplier 8 Ltd,18.0,10.0,0.0,0.0,inf,11.265432098765432,0.0,1126.5432098765432,-inf,false,false
3185,S011,P0012,Electronics - Accessories #12,Electronics,SUP019,Supplier 19 Ltd,16.0,10.0,0.0,0.0,inf,4.6767676767676765,0.0,467.6767676767676,-inf,false,false
3186,S011,P0013,Electronics - Tablets #13,Electronics,SUP026,Supplier 26 Ltd,15.0,6.0,0.0,0.0,inf,18.36046511627907,0.0,1836.046511627907,-inf,false,false
3187,S011,P0014,Electronics - Laptops #14,Electronics,SUP025,Supplier 25 Ltd,0.0,7.0,21.0,0.0,inf,20.95,0.0,2095.0,-inf,true,true
3188,S011,P0101,Home Goods - Bedding #101,Home Goods,SUP004,Supplier 4 Ltd,7.0,14.0,42.0,0.0,inf,9.350877192982455,0.0,935.0877192982455,-inf,false,true
3189,S011,P0016,Electronics - Accessories #16,Electronics,SUP011,Supplier 11 Ltd,14.0,6.0,0.0,0.0,inf,20.4,0.0,2039.9999999999998,-inf,false,false
3190,S011,P0017,Electronics - Tablets #17,Electronics,SUP005,Supplier 5 Ltd,11.0,8.0,0.0,0.0,inf,20.15841584158416,0.0,2015.8415841584158,-inf,false,false
3191,S011,P0018,Electronics - Phones #18,Electronics,SUP025,Supplier 25 Ltd,3.0,7.0,21.0,0.0,inf,20.95,0.0,2095.0,-inf,false,true
3192,S011,P0019,Electronics - Tablets #19,Electronics,SUP004,Supplier 4 Ltd,15.0,5.0,0.0,0.0,inf,9.350877192982455,0.0,935.0877192982455,-inf,false,false
3193,S011,P0020,Electronics - Laptops #20,Electronics,SUP013,Supplier 13 Ltd,23.0,10.0,0.0,0.0,inf,21.801136363636363,0.0,2180.1136363636365,-inf,false,false
3194,S011,P0021,Electronics - Laptops #21,Electronics,SUP012,Supplier 12 Ltd,26.0,9.0,0.0,0.0,inf,12.567567567567568,0.0,1256.7567567567569,-inf,false,false
3195,S011,P0022,Electronics - Tablets #22,Electronics,SUP020,Supplier 20 Ltd,30.0,10.0,0.0,0.0,inf,19.015544041450777,0.0,1901.5544041450778,-inf,false,false
3196,S011,P0023,Electronics - Tablets #23,Electronics,SUP026,Supplier 26 Ltd,5.0,6.0,18.0,0.0,inf,18.36046511627907,0.0,1836.046511627907,-inf,false,true
3197,S011,P0024,Electronics - Laptops #24,Electronics,SUP024,Supplier 24 Ltd,9.0,8.0,0.0,0.0,inf,15.845528455284551,0.0,1584.552845528455,-inf,false,false
3198,S011,P0025,Electronics - Accessories #25,Electronics,SUP018,Supplier 18 Ltd,27.0,10.0,0.0,0.0,inf,12.992424242424242,0.0,1299.2424242424242,-inf,false,false
3199,S011,P0026,Electronics - Laptops #26,Electronics,SUP030,Supplier 30 Ltd,7.0,6.0,0.0,0.0,inf,15.030534351145038,0.0,1503.0534351145038,-inf,false,false
3200,S011,P0028,Electronics - Tablets #28,Electronics,SUP027,Supplier 27 Ltd,2.0,9.0,27.0,0.0,inf,21.058823529411764,0.0,2105.8823529411766,-inf,false,true
3201,S011,P0015,Electronics - Phones #15,Electronics,SUP023,Supplier 23 Ltd,9.0,8.0,0.0,0.0,inf,4.847619047619047,0.0,484.7619047619047,-inf,false,false
3202,S010,P0152,Groceries - Produce #152,Groceries,SUP028,Supplier 28 Ltd,15.0,23.0,69.0,0.0,inf,20.16793893129771,0.0,2016.7938931297708,-inf,false,true
3203,S010,P0156,Groceries - Produce #156,Groceries,SUP029,Supplier 29 Ltd,30.0,21.0,0.0,0.0,inf,16.932960893854748,0.0,1693.2960893854747,-inf,false,false
3204,S010,P0159,Groceries - Produce #159,Groceries,SUP014,Supplier 14 Ltd,106.0,40.0,0.0,0.0,inf,17.80952380952381,0.0,1780.952380952381,-inf,false,false
3205,S010,P0160,Groceries - Meat #160,Groceries,SUP030,Supplier 30 Ltd,57.0,38.0,0.0,0.0,inf,15.030534351145038,0.0,1503.0534351145038,-inf,false,false
3206,S010,P0161,Groceries - Meat #161,Groceries,SUP007,Supplier 7 Ltd,8.0,25.0,75.0,0.0,inf,16.917241379310344,0.0,1691.7241379310344,-inf,false,true
3207,S010,P0163,Groceries - Meat #163,Groceries,SUP013,Supplier 13 Ltd,41.0,38.0,0.0,0.0,inf,21.801136363636363,0.0,2180.1136363636365,-inf,false,false
3208,S010,P0164,Groceries - Dairy #164,Groceries,SUP022,Supplier 22 Ltd,35.0,29.0,0.0,0.0,inf,14.748603351955309,0.0,1474.8603351955308,-inf,false,false
3209,S010,P0165,Groceries - Meat #165,Groceries,SUP015,Supplier 15 Ltd,30.0,34.0,102.0,0.0,inf,14.352380952380951,0.0,1435.2380952380952,-inf,false,true
3210,S010,P0167,Groceries - Produce #167,Groceries,SUP001,Supplier 1 Ltd,58.0,39.0,0.0,0.0,inf,20.644736842105264,0.0,2064.4736842105262,-inf,false,false
3211,S010,P0168,Groceries - Packaged #168,Groceries,SUP020,Supplier 20 Ltd,19.0,25.0,75.0,0.0,inf,19.015544041450777,0.0,1901.5544041450778,-inf,false,true
3212,S010,P0170,Groceries - Dairy #170,Groceries,SUP017,Supplier 17 Ltd,90.0,30.0,0.0,0.0,inf,15.206185567010309,0.0,1520.618556701031,-inf,false,false
3213,S011,P0002,Electronics - Tablets #2,Electronics,SUP008,Supplier 8 Ltd,17.0,7.0,0.0,0.0,inf,11.265432098765432,0.0,1126.5432098765432,-inf,false,false
3214,S010,P0175,Groceries - Meat #175,Groceries,SUP006,Supplier 6 Ltd,60.0,26.0,0.0,0.0,inf,20.391666666666666,0.0,2039.1666666666665,-inf,false,false
3215,S010,P0180,Groceries - Produce #180,Groceries,SUP029,Supplier 29 Ltd,29.0,23.0,0.0,0.0,inf,16.932960893854748,0.0,1693.2960893854747,-inf,false,false
3216,S010,P0182,Groceries - Produce #182,Groceries,SUP029,Supplier 29 Ltd,48.0,20.0,0.0,0.0,inf,16.932960893854748,0.0,1693.2960893854747,-inf,false,false
3217,S010,P0185,Groceries - Meat #185,Groceries,SUP020,Supplier 20 Ltd,84.0,35.0,0.0,0.0,inf,19.015544041450777,0.0,1901.5544041450778,-inf,false,false
3218,S010,P0187,Groceries - Meat #187,Groceries,SUP007,Supplier 7 Ltd,112.0,38.0,0.0,0.0,inf,16.917241379310344,0.0,1691.7241379310344,-inf,false,false
3219,S010,P0190,Groceries - Produce #190,Groceries,SUP003,Supplier 3 Ltd,65.0,35.0,0.0,0.0,inf,18.6242774566474,0.0,1862.4277456647399,-inf,false,false
3220,S010,P0191,Groceries - Packaged #191,Groceries,SUP027,Supplier 27 Ltd,68.0,29.0,0.0,0.0,inf,21.058823529411764,0.0,2105.8823529411766,-inf,false,false
3221,S010,P0192,Groceries - Meat #192,Groceries,SUP002,Supplier 2 Ltd,16.0,33.0,99.0,0.0,inf,14.973684210526317,0.0,1497.3684210526317,-inf,false,true
3222,S010,P0193,Groceries - Produce #193,Groceries,SUP011,Supplier 11 Ltd,21.0,20.0,0.0,0.0,inf,20.4,0.0,2039.9999999999998,-inf,false,false
3223,S010,P0195,Groceries - Meat #195,Groceries,SUP006,Supplier 6 Ltd,12.0,20.0,60.0,0.0,inf,20.391666666666666,0.0,2039.1666666666665,-inf,false,true
3224,S010,P0199,Groceries - Produce #199,Groceries,SUP029,Supplier 29 Ltd,16.0,38.0,114.0,0.0,inf,16.932960893854748,0.0,1693.2960893854747,-inf,false,true
